id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
402,49,cymbalta.49,5,"Finally, was able to see a board certified psychiatrist and switched to Lexapro.",,,,,,,,1,1,snri
403,49,cymbalta.49,6,Huge improvement and almost instant end to leg spasams.,,,,,,,,1,1,snri
404,49,cymbalta.49,7,The industry needs more honesty about Cymbalta side effects-it made my liffe a livng hell for 2 years.,,,,,,,,1,1,snri
405,49,cymbalta.49,8,Wonder how much those drug reps make per year in bonuses.,,,,,,,,1,1,snri
406,50,cymbalta.50,1,The medication fooled me.,,,,,,,,1,1,snri
407,50,cymbalta.50,2,I lost a job spiraled into depression and anxiety.,,,,,1,,,0,1,snri
408,50,cymbalta.50,3,Prescribed Cymbalta and thought it helped overcome depression and anxiety because of job loss.,,,,,1,1,,0,1,snri
409,50,cymbalta.50,4,"Reality is I became a zombie, robot.",1,,,1,,,,0,1,snri
410,50,cymbalta.50,5,"I didn't truly feel, or really care about things I had a passion for.",1,,,,,,,0,1,snri
411,50,cymbalta.50,6,Less anxiety and depression but less life.,1,,,,1,1,,0,1,snri
412,50,cymbalta.50,7,Just existed.,1,,,,,,,0,1,snri
413,50,cymbalta.50,8,Went through motions.,1,,,,,,,0,1,snri
414,50,cymbalta.50,9,About three months ago I went off cym.,,,,,,,,1,1,snri
415,50,cymbalta.50,10,"sick of losing track of what I wanted to say, feeling of numbness, the constant need to sleep.",1,,,,,,,0,1,snri
416,50,cymbalta.50,11,I could sleep two days straight and still feel tired.,1,,,,,,,0,1,snri
417,50,cymbalta.50,12,Confronted by family about what kind of quality of life I had.,,,,,,,,1,1,snri
418,50,cymbalta.50,13,Slowly trying to get out of the hole with no med except occasional xanax.,,,,,,,,1,1,snri
419,50,cymbalta.50,14,I want to feel even if it is depression.,1,,,,1,,,0,1,snri
420,50,cymbalta.50,15,"Exercise, trying to look on the bright side even when habit is not to, talking with family about feelings that is what is saving me. ",,,,,,,,1,1,snri
421,51,cymbalta.51,1,Horrible.,,,,,,,,1,1,snri
422,51,cymbalta.51,2,Totally horse tranq knocked out for 12hrs within 2hrs of tasking it couldn't focus on anything laid down and stayed there all day apart from running to the toilet with diarrhoea a few times.,1,,,,,,,0,1,snri
423,51,cymbalta.51,3,Could sleep later without restless legs then slept for another 12hrs.,1,,,,,,,0,1,snri
424,51,cymbalta.51,4,One of the worst meds I've been on. ,,,,,,,,1,1,snri
425,52,cymbalta.52,1,Profuse sweating.,1,,,,,,,0,1,snri
426,52,cymbalta.52,2,"hot flashes, drowsy all of the time, brain fog, inability to concentrate, loss of sex drive, weight gain, constipation, muscle cramps, eye floaters.",1,,,,,,,0,1,snri
427,52,cymbalta.52,3,just to name a few.,,,,,,,,1,1,snri
428,52,cymbalta.52,4,When I came off Cymbalta I had the worst side effects I could've ever imagined.,,1,,,,,,0,1,snri
429,52,cymbalta.52,5,it's been a few weeks and still have horrible effects.,,,,,,,,1,1,snri
430,52,cymbalta.52,6,"extreme muscle fatigue and muscle cramping and elevated liver enyzmes (no pre-existing liver damage or alcohol use/abuse,) just to name a few.",,1,,,,,,0,1,snri
431,52,cymbalta.52,7,My md is now completing more test and questioning if I have fibromyalgia or MS due to the test results and symptoms.,,,,,,,,1,1,snri
432,52,cymbalta.52,8,These seemed to have been initiated after stopping the drug but symtoms did not exist prior to taking them.,,,,,,,,1,1,snri
433,52,cymbalta.52,9,"anyone else having these effects, if so, what was your outcome or did the symptoms go away?",,,,,,,,1,1,snri
434,52,cymbalta.52,10,I can barely walk up a couple of stairs without a deep burning and fatigue within my muscles.,1,,,,,,,0,1,snri
435,52,cymbalta.52,11,Just curious of how dangerous this drug is and if I'm the only one with these problems.,,,,,,,,1,1,snri
436,53,cymbalta.53,1,Started at 30 I was fine.,,,1,,,,,0,1,snri
437,53,cymbalta.53,2,"After a month I was upped to 60 mg. A week later I started getting agitated easily, my hair is shedding way more than usual.",1,,,,,,,0,1,snri
438,53,cymbalta.53,3,"I sweated like crazy, I felt even more depressed than ever , I became anti social and my anxiety worsened.",1,,,1,1,!,,0,1,snri
439,53,cymbalta.53,4,"I'm currently being weaned off this drug, while on Prozac.",,,,,,,,1,1,snri
440,53,cymbalta.53,5,IF YOU ARE HAVING PROBLEMS TALK TO YOUR PSYCH ASAP DONT STOP TAKING THIS MEDICINE BY YOURSELF *** warning extreme consequences GOOGLE IT (cymbalta withdrawal) luckily I'm one of the good ones tho. ,,,,,,,,1,1,snri
441,54,cymbalta.54,1,After the third day on 30 mg of this drug I felt like I was in a fog.,1,,,,,,,0,1,snri
442,54,cymbalta.54,2,I was completely depleted of all energy.,1,,,,,,,0,1,snri
443,54,cymbalta.54,3,It kept me up all night and I would sleep all day.,1,,,,,,,0,1,snri
444,54,cymbalta.54,4,The first couple days are hard for me to even remember what went on.,1,,,,,,,0,1,snri
445,54,cymbalta.54,5,I do not recommend this medication.,,,,,,,,1,1,snri
446,54,cymbalta.54,6,Feeling this out of control is scary. ,1,,,,,,,0,1,snri
447,55,cymbalta.55,1,Nausea.,1,,,,,,,0,1,snri
448,55,cymbalta.55,2,Lots of nausea.,1,,,,,,,0,1,snri
449,55,cymbalta.55,3,"Also, a marked reduction in sexual response and sensation.",1,,,,,,,0,1,snri
450,55,cymbalta.55,4,"Also, spells of dizziness not associated with a change in position (randomly while sitting down or walking, not just upon standing up).",1,,,,,,,0,1,snri
451,55,cymbalta.55,5,"No discernible effect on the depression after 8 weeks at recommended therapeutic dosage of 60 mg/day, at which point we decided that due to the already-present undesirable side effects, it would be a bad idea to try increasing the dose further.",1,,,1,1,1,,0,1,snri
452,56,cymbalta.56,1,don't know if my problems were because I wasn't depressed (I was misdiagnosed with depression when my problems were Claritin side effects).,,,,,1,,,0,1,snri
453,56,cymbalta.56,2,I had extreme anger and road rage.,1,,,,,,,0,1,snri
454,56,cymbalta.56,3,I literally screamed at a stranger over a parking spot.,1,,,,,,,0,1,snri
455,56,cymbalta.56,4,I also told off an attorney I was working with.,,,,,,,,1,1,snri
456,56,cymbalta.56,5,These behaviors are not like me at all.,1,,,,,,,0,1,snri
457,56,cymbalta.56,6,There needs to be a class actiom.,,,,,,,,1,1,snri
458,57,cymbalta.57,1,"only took it 2 days; had horrible migraine, dizziness, nausea and ringing in the ears.",1,,,,,,,0,1,snri
459,57,cymbalta.57,2,I have stopped it and now on day 3 migraine is still with me.,1,,,,,,,0,1,snri
460,57,cymbalta.57,3,There is no way I could work with this and I will not take it again.,,,,,,,,1,1,snri
461,57,cymbalta.57,4,It just isn't for me. ,,,,,,,,1,1,snri
462,58,cymbalta.58,1,had a HORRIFYING experience with Cymbalta!,,,,,,,,1,1,snri
463,58,cymbalta.58,2,This drug is worse than any medication I have ever heard of.,,,,1,,,,0,1,snri
464,58,cymbalta.58,3,It is horrible to try and go off of.,1,1,,,,,,0,1,snri
465,58,cymbalta.58,4,Do a search for Cymbalta withdrawal and see what you find!,,,,,,,,1,1,snri
466,58,cymbalta.58,5,It should NEVER be given out to ANY patient!,,,,,,,,1,1,snri
467,58,cymbalta.58,6,"If you want to email me for more in fo, please do.",,,,,,,,1,1,snri
468,58,cymbalta.58,7,We have a class action lawsuit in the works.,,,,,,,,1,1,snri
469,58,cymbalta.58,8,There are 100's of us already that may never be the same again due to Ely Lily's incompetence.,,,,,,,,1,1,snri
470,59,cymbalta.59,1,felt physically ill during the first 3 weeks at 60 mg on this med.,1,,,,,,,0,1,snri
471,59,cymbalta.59,2,"While that subsided, I then felt a progressive feeling of being in a general stupor.",1,,,,,,,0,1,snri
472,59,cymbalta.59,3,"Lethargy, significant effects on short-term memory to the point it was affecting my ability to work efficiently.",1,,,,,,,0,1,snri
473,59,cymbalta.59,4,I finally took myself off and have been experiencing significant dizziness to the point of being concerned about driving.,,1,,,,,,0,1,snri
474,59,cymbalta.59,5,"For a mild depression, I would not recommend. ",,,,,,,,1,1,snri
475,60,cymbalta.60,1,"Brain zaps,dizziness, couldn't sleep,u name it I had!",1,,,,,,,0,1,snri
476,60,cymbalta.60,2,Taking cymbalta was the worse day of my life!  ,,,,,,,,1,1,snri
477,61,cymbalta.61,1,"Irritability, sleeplessness.",1,,,,,,,0,1,snri
478,61,cymbalta.61,2,"NEVER, NEVER take this drug.",,,,,,,,1,1,snri
479,61,cymbalta.61,3,I made a suicide attempt while on it and it is my opinion it was the cause that pushed me over the edge.,1,,,,,,,0,1,snri
480,62,cymbalta.62,1,Did not help my depression and caused me to have suicidal thoughts.,1,,,1,1,!,,0,1,snri
481,62,cymbalta.62,2,I was taken off and experianced withdraw so bad that I now back on and slowly coming off.,,1,,,,,,0,1,snri
482,62,cymbalta.62,3,"I had chest pain, heart palpitations, vomiting, headache, rage, mood swings, and more.",1,,,,,,,0,1,snri
483,62,cymbalta.62,4,"Other drugs can help just as well, without the terrible side effects",,,,,,,,1,1,snri
484,63,cymbalta.63,1,"Loss of appetite, constipation, tiredness, loss of emotional capabilities aka zombie, general numbness, lack of sexual interest.",1,,,,,,,0,1,snri
485,63,cymbalta.63,2,"when I finally stopped taking this stuff after losing five years of my life to it, I now have joint pain that makes it difficult to do anything.",1,,,,,,,0,1,snri
486,63,cymbalta.63,3,I am very frustrated that this stuff has permanent consequences in joint pain which I have never experienced before.,1,,,,,,,0,1,snri
487,64,cymbalta.64,1,"nausea (at first), constipation, dizziness, NEVER sleep, always yawning and tired, very mean, hostile and aggressive when upset about something, very very bad night sweats.",1,,,,,,,0,1,snri
488,64,cymbalta.64,2,I have been on Cymbalta for about 2 months now and I feel like I am losing my mind.,1,,,,,,,0,1,snri
489,64,cymbalta.64,3,"I went on it to calm me down a bit, I am very anxious, and it has done the opposite.",,,,1,1,1,,0,1,snri
490,64,cymbalta.64,4,While being on this medication I have no control over my emotions or my actions when I get emotional.,1,,,,,,,0,1,snri
491,64,cymbalta.64,5,I have never been a physical person and I do not think twice to hit someone if I am really hurt.,1,,,,,,,0,1,snri
492,64,cymbalta.64,6,I am pushing the people who I am closest to away.,1,,,,,,,0,1,snri
493,64,cymbalta.64,7,After I have an episode I feel like I was drunk and have NO IDEA why I did it!,1,,,,,,,0,1,snri
494,64,cymbalta.64,8,I need off!,,,,,,,,1,1,snri
495,65,cymbalta.65,1,"Horrible insomnia, highly depressive and suicidal feelings, inability to orgasm, loss of energy, exhaustion.",1,,,,,,,0,1,snri
496,65,cymbalta.65,2,"I took this medicine for about a month, and during that month I did not sleep more than 5 hours a night.",1,,,,,,,0,1,snri
497,65,cymbalta.65,3,I woke up at least 5 or 6 times every night.,1,,,,,,,0,1,snri
498,65,cymbalta.65,4,It was horrible.,,,,,,,,1,1,snri
499,65,cymbalta.65,5,I felt weak and exhausted and unable to keep up with normal days.,1,,,,,,,0,1,snri
500,65,cymbalta.65,6,"I took so many short naps, but nothing helped.",1,,,,,,,0,1,snri
501,65,cymbalta.65,7,"My feelings of depression, which Cymbalta was supossed to fix, were increased and I found myself contemplating sucidial or destructive actions a lot.",1,,,1,1,1,,0,1,snri
502,65,cymbalta.65,8,I talked to my doctor and he IMMEDIABTLY suggested I come off of it.,,,,,,,,1,1,snri
503,65,cymbalta.65,9,"Another thing that bothered me, well a lot, was I was unable to orgasm.",1,,,,,,,0,1,snri
504,65,cymbalta.65,10,at all.,,,,,,,,1,1,snri
505,65,cymbalta.65,11,"I have since changed medicines and am able to once again, so I totally blame that effect on the drug.",,,,,,,,1,1,snri
506,65,cymbalta.65,12,"Overall, the drug gave me a bad feeling.",1,,,1,,,,0,1,snri
507,65,cymbalta.65,13,"I would not suggest this to anyone else, especially if you are switching from another medication.",,,,,,,,1,1,snri
508,66,cymbalta.66,1,"med helped for a while, but I gained about 30lbs in the midsection.",1,,1,,,,,0,1,snri
509,66,cymbalta.66,2,I was always thin and fit before.,,,,,,,,1,1,snri
510,66,cymbalta.66,3,was taking it for multiple failed fertility treatment's and devastating experience with failed IVF.,,,,,,,1,0,1,snri
511,66,cymbalta.66,4,became pregnant surprisingly (by natural means).,,,,,,,,1,1,snri
512,66,cymbalta.66,5,my md stopped the 60mg cymbalta cold turkey and switched me to lexapro.,,,,,,,,1,1,snri
513,66,cymbalta.66,6,"I had to be hospitalized within a day for severe vomiting, & electrolyte imbalances.",,1,,,,,,0,1,snri
514,66,cymbalta.66,7,I felt terribly anxious and had heart palpitations I didn't understand.,,1,,,,,,0,1,snri
515,66,cymbalta.66,8,I had waited 7 years for a baby.,,,,,,,,1,1,snri
516,66,cymbalta.66,9,At 12 1/2 weeks pregnant.,,,,,,,,1,1,snri
517,66,cymbalta.66,10,"after all that suffering, the baby died.",,,,,,,,1,1,snri
518,66,cymbalta.66,11,DO Not stop this medication cold turkey.,,,,,,,,1,1,snri
519,66,cymbalta.66,12,They make a 20mg capsule.,,,,,,,,1,1,snri
520,66,cymbalta.66,13,then you can open it and remove some beads.,,,,,,,,1,1,snri
521,66,cymbalta.66,14,my life will never be the same again.,,,,,,,,1,1,snri
522,67,cymbalta.67,1,"WEIGHT GAIN DESPITE REDUCED CALORIE INTAKE, frequent nausea, vivid dreams to the point that is difficult to wake from them, head rush that made me think I was having a stroke, disassociation, spaciness, horrible withdrawal symptoms-so NOT quit suddenly or on your own.",1,1,,,,,,0,1,snri
523,67,cymbalta.67,2,Withdrawal similar to heroin withdrawal.,,1,,,,,,0,1,snri
524,67,cymbalta.67,3,THIS MEDICATION IS GOD AWFUL AND IT SHOULD BE BANNED. ,,,,,,,,1,1,snri
525,68,cymbalta.68,1,"shaky, weak, felt like I was going to faint if I stood at all.",1,,,,,,,0,2,snri
526,68,cymbalta.68,2,"""Cold"" sweat, flu-like symptoms.",1,,,,,,,0,2,snri
527,68,cymbalta.68,3,30mg Wasn't taking anything else.,,,,,,,,1,2,snri
528,68,cymbalta.68,4, ,,,,,,,,1,2,snri
529,69,cymbalta.69,1,"Nausea at first, started out at 60mg Also on Topomax x2 a day, and Seroquel 50mg at night.",1,,,,,,,0,2,snri
530,69,cymbalta.69,2,"Then as time went over the past few months, since no improvement in depression Doctor upped dose to 120mg, I feel more like an emotional zombie.",1,,,1,1,,,0,2,snri
531,69,cymbalta.69,3,Depression and fatigue still there.,,,,1,1,!,,0,2,snri
532,69,cymbalta.69,4,Emotionally and sexually flat-lined.,1,,,,,,,0,2,snri
533,69,cymbalta.69,5,Just kind of existing day by day.,1,,,,,,,0,2,snri
534,69,cymbalta.69,6,Had lost 50lbs on my own dieting prior to meds and now gained back 30lbs which adds to my feeling down.,1,,,,1,,,0,2,snri
535,69,cymbalta.69,7,No thoughts of suicide just deeper depression.,1,,,1,1,1,,0,2,snri
536,69,cymbalta.69,8,Explained to the doctor it wasn't helping to begin with 1 month after taking it so upped the dose on me and its done nothing to really help pick me up at all.,,,,1,,,,0,2,snri
537,69,cymbalta.69,9,"My fatigue and down time is still present, no suicide thoughts but just NO enjoyment in anything.",1,,,1,1,1,,0,2,snri
538,69,cymbalta.69,10,I'm slowly gaining back weight I struggled very hard to lose and its driving me even more down in the dumps.,1,,,,,,,0,2,snri
539,70,cymbalta.70,1,"Extremely tired, low motivation and energy.",1,,,,,,,0,2,snri
540,70,cymbalta.70,2,"NO LIBIDO, anxiety, s/s of OCD ie biting nails and lips, lightheadedness/dizzy, occasional nausea.",1,,,,,,,0,2,snri
541,70,cymbalta.70,3,"I was on wellbutrin and prozac combo, but I had decided to take myself off as I was getting alot of severe headaches.",,,,,,,,1,2,snri
542,70,cymbalta.70,4,I was not sure if meds were contributing to this.,,,,,,,,1,2,snri
543,70,cymbalta.70,5,"However, the depression and moodiness quickly returned and my psychiatrist decided to try Cymbalta.",,,1,,1,1,,0,2,snri
544,70,cymbalta.70,6,Started out on 30 which did nothing.,,,,1,,,,0,2,snri
545,70,cymbalta.70,7,Eventually increasing dose to 90)  I have actually felt more tired during day and difficulty with sleeping.,1,,,1,,,,0,2,snri
546,70,cymbalta.70,8,I have a tendency toward seasonal affect disorder and cymbalta has not done anything to improve this.,,,,1,1,!,,0,2,snri
547,70,cymbalta.70,9,"In fact, I feel worse this year as compared to last year when I was on Welbutrin and Prozac.",,,,1,,,,0,2,snri
548,70,cymbalta.70,10,"Further, I suffer from PMS and Prozac was highly effective for relieving those symptoms.",,,,,1,1,,0,2,snri
549,70,cymbalta.70,11,I am now back on Wellbutrin to start and will see how it goes.,,,,,,,,1,2,snri
550,71,cymbalta.71,1,loss of appetite.,1,,,,,,,0,2,snri
551,71,cymbalta.71,2,shortened attention span.,1,,,,,,,0,2,snri
552,71,cymbalta.71,3,since i started taking cymbalta i've found that no food sounds desirable and i keep waking up in the middle of the night.,1,,,,,,,0,2,snri
